"id","publisher_id","sale_amount","commission","date","commission_status","validation_date","extra","type","site_name","URL","decline_reason","referer","clickThroughTime","voucher_code","mins_between_click_trans","amended","amend_reason","old_sale_amount","old_commission","different_currency","ip","click_ref","click_device","transaction_device","publisher_url","transaction_parts","country_by_ip","custom_parameters","paid_to_publisher","invoice_id","transaction_query_id","commission_sharing_publisher_id","commission_sharing_publisher","partner_commission","commission_sharing_transaction_id","iphash","commission_sharing_selected_rate_publisher_id","products","campaign","tracked_parts","customer_acquisition","network_fee","service_partner_advertiser_cost"
"2097713782","156708","422.40","50.69","2026-04-20 17:27:00","2","2026-04-27 14:44:00","#15928","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Order not complete - manual commission added","","2026-04-20 16:49:00","","38","No",,,,,"0.0.0.0","ebs6313117251sbe","PC Windows","PC Unknown","","RETURNING:422.40","United States of America","1: US","no",,,,,"0.00",,"7957626757759290385",,"[{""product_id"":""8779329798394"",""product_name"":""Caine Lincoln"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1044J35453_LINCOLN_40"",""commission_group_code"":""DEFAULT"",""category"":""Straight""},{""product_id"":""8938623271162"",""product_name"":""Brando Needle Cord Khaki"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1008N75234_KHAKI_40"",""commission_group_code"":""DEFAULT"",""category"":""Slim""},{""product_id"":""9010345771258"",""product_name"":""Brando Needle Cord Vintage Blanc"",""unit_price"":108.90,""quantity"":1,""sku_code"":""1008N105102_VIN BLANC_40"",""commission_group_code"":""DEFAULT"",""category"":""Slim""},{""product_id"":""9010345869562"",""product_name"":""Brando Velvet Carbon"",""unit_price"":108.90,""quantity"":1,""sku_code"":""1008V105425_VELVET CARBO_40"",""commission_group_code"":""DEFAULT"",""category"":""Slim""},{""product_id"":""9010346328314"",""product_name"":""Noah Butter Suede Noir"",""unit_price"":125.40,""quantity"":1,""sku_code"":""3012S105001_SUEDE NOIR_XXL"",""commission_group_code"":""DEFAULT"",""category"":""Skinny""}]","","DEFAULT:422.40","returning","7.18","0.00"
"2110875639","1435967","103.40","12.41","2026-05-08 08:30:00","0","","6934217261306","Sale","BlueAFF","https://blueaff.com/",,"","2026-05-08 08:29:00","","1","No",,,,,"0.0.0.0","4a0c6a5c31304481aafc7ffcbcb0744c","iPhone","PC Unknown","https://lunarwonders.com/","NEW:103.40","Ireland","1: shopifyApp_5.4.1,2: #16061,3: s2s,4: web","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8707406790906"",""product_name"":""Brando Cote D\u0027Ivoir"",""unit_price"":103.40,""quantity"":1,""sku_code"":""1008J15428_COTE DIVOIR_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:103.40","new","1.76","0.00"
"2088420696","143466","298.00","35.76","2026-04-07 19:28:00","2","2026-04-14 12:24:00","6870713893114","Sale","YIELDKIT GmbH - Content sites","http://yieldkit.com","Order not complete - Customer returned order","","2026-04-07 07:17:00","","731","No",,,,,"0.0.0.0","v0304000185043acf9cc62b8540438802188bb4fcd5ba-1f5c103951594801bf655206ca66fb6b","iPhone","PC Unknown","https://trendandtales.com/","NEW:298.00","Ireland","1: shopifyApp_5.4.1,2: #15804,3: s2s,4: web","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""9010346918138"",""product_name"":""Dean Butter Suede Noir"",""unit_price"":298.00,""quantity"":1,""sku_code"":""909S105001_SUEDE NOIR_XL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:298.00","new","5.07","0.00"
"2032340789","632550","320.16","38.42","2026-01-15 21:47:00","2","2026-01-26 14:29:00","6723358818554","Sale","Refermate LLC","http://www.refermate.com","Order not complete - manual commission added","","2026-01-15 21:07:00","BR20","41","No",,,,,"0.0.0.0","0xcbxozwebx4828985xutm23201580365xcd260114x083f94b592476a43","iPhone","PC Unknown","https://refermate.com/","NEW:320.16","Ireland","1: shopifyApp_5.2.5,2: #15175,3: s2s,4: 24986320897,7: sn","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""7909424005370"",""product_name"":""Cruise Noir"",""unit_price"":65.12,""quantity"":1,""sku_code"":""613S13001_NOIR_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8707409019130"",""product_name"":""Brando Short Vintage Blanc"",""unit_price"":65.12,""quantity"":1,""sku_code"":""609S3102_VIN BLANC_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779330355450"",""product_name"":""Bond Shirt Leather Light Grey"",""unit_price"":45.60,""quantity"":1,""sku_code"":""822L35050_LIGHT GRAY_XL"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624352506"",""product_name"":""Eastwood Needle Cord Plum"",""unit_price"":144.32,""quantity"":1,""sku_code"":""801N95504_PLUM_XL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:320.16","new","5.44","0.00"
"2100468627","78888","210.00","25.20","2026-04-24 12:52:00","2","2026-04-27 14:45:00","6903650353402","Sale","Skimlinks","http://www.skimlinks.com","Invalid claim - Transaction occurred too long ago","https://monfrerefashion.com/","2026-04-24 12:51:00","","1","No",,,,,"0.0.0.0","giftful.com","iPhone","iPhone","","NEW:210.00","United States of America","1: shopifyApp_5.4.1,3: px,2: #15962,4: web","no",,,,,"0.00",,"5886087255824082895",,"[{""product_id"":""5805989298340"",""product_name"":""Brando Ink"",""unit_price"":210.00,""quantity"":1,""sku_code"":""1008_INK_28"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:210.00","new","3.57","0.00"
"2104024192","156708","403.36","48.40","2026-04-29 07:56:00","2","2026-04-30 13:05:00","6912718143738","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Retailer issue - Unauthorised voucher code used","https://monfrerefashion.com/","2026-04-29 07:49:00","BR20","7","No",,,,,"0.0.0.0","ebs6320982158sbe","Apple Mac","Apple Mac","","NEW:403.36","United States of America","1: shopifyApp_5.4.1,3: px,2: #15990,4: web","no",,,,,"0.00",,"9208876896860137107",,"[{""product_id"":""7909424005370"",""product_name"":""Cruise Noir"",""unit_price"":102.40,""quantity"":1,""sku_code"":""613S13001_NOIR_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8707406790906"",""product_name"":""Brando Cote D\u0027Ivoir"",""unit_price"":82.72,""quantity"":1,""sku_code"":""1008J15428_COTE DIVOIR_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345771258"",""product_name"":""Brando Needle Cord Vintage Blanc"",""unit_price"":87.12,""quantity"":1,""sku_code"":""1008N105102_VIN BLANC_32"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346655994"",""product_name"":""Eastwood Velvet Noir"",""unit_price"":131.12,""quantity"":1,""sku_code"":""801V105001_VELVET NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:403.36","new","6.86","0.00"
"2055493800","1944389","103.40","12.41","2026-02-18 13:43:00","1","2026-03-17 12:49:00","6781971693818","Sale","Asenco Inc.","https://www.shareasale.com",,"","2026-02-18 13:39:00","BR20","3","No",,,,,"0.0.0.0","","PC Windows","PC Unknown","https://xyzcodes.com/","NEW:103.40","United States of America","1: shopifyApp_5.2.5,2: #15465,3: s2s,4: 24986320897","no","11246472",,,,"0.00",,"-6033770653858344934",,"[{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":103.40,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:103.40","new","1.76","0.00"
"2099580431","81392","210.80","12.65","2026-04-23 09:26:00","0","","6901324546298","Sale","RetailMeNot.com","http://www.retailmenot.com",,"https://monfrerefashion.com/","2026-04-23 09:25:00","W15V49PZR2S","1","No",,,,,"0.0.0.0","075mOdi4fkpz1mCMWXlbw16","PC Windows","PC Windows","https://www.retailmenot.com/view/monfrerefashion.com","RETURNING:210.80","United States of America","1: shopifyApp_5.4.1,3: px,2: #15953,4: web","no",,,,,"0.00",,"-6173489545976761896",,"[{""product_id"":""9010346787066"",""product_name"":""Cooper Butter Suede Espresso"",""unit_price"":210.80,""quantity"":1,""sku_code"":""810S115203_SUEDE ESPRES_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:210.80","returning","3.58","0.00"
"2025457180","81392","47.00","2.82","2026-01-06 12:19:00","1","2026-02-02 13:08:00","6704881303802","Sale","RetailMeNot.com","http://www.retailmenot.com",,"https://checkout.monfrerefashion.com/","2026-01-06 12:15:00","","4","No",,,,,"0.0.0.0","01bnJUc8mdo24A4upCsI4Us","iPhone","iPhone","https://www.retailmenot.com/view/monfrerefashion.com","RETURNING:47.00","United States of America","1: shopifyApp_5.2.5,2: 6704881303802,3: px,4: 24986320897","yes","11072934",,,,"0.00",,"-8121905424010731614",,"[{""product_id"":""8659432276218"",""product_name"":""Brando Pico"",""unit_price"":47.00,""quantity"":1,""sku_code"":""1008J114405_PICO_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:47.00","returning","0.80","0.00"
"2043358137","214459","294.80","35.38","2026-01-31 14:40:00","2","2026-02-24 15:02:00","6750230675706","Sale","Honey Science Corporation","http://www.joinhoney.com/partners","Retailer issue - Not met terms & conditions: existing customer","https://checkout.monfrerefashion.com/","2026-01-31 14:36:00","","4","No",,,,,"0.0.0.0","9b08e89ecf73d73ae2a3073cbc3a62035db53629aa27375e","PC Windows","PC Windows","","RETURNING:294.80","United States of America","1: shopifyApp_5.2.5,2: #15286,3: px,4: 24986320897","no",,,,,"0.00",,"3158783267513690547",,"[{""product_id"":""7715309846778"",""product_name"":""Brando Parisian Luxe Khaki"",""unit_price"":158.40,""quantity"":1,""sku_code"":""1008J01261_KHAKI_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938623303930"",""product_name"":""Brando Needle Cord Juniper"",""unit_price"":136.40,""quantity"":1,""sku_code"":""1008N85306_JUNIPER_31"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:294.80","returning","5.01","0.00"
"2030561060","80338","63.00","3.15","2026-01-13 12:00:00","1","2026-02-10 12:59:00","6719126798586","Sale","intent.ly Overlays","https://intent.ly/",,"","2026-01-13 11:20:00","","40","No",,,,,"0.0.0.0","OID148094_DID160346_","Apple Mac","PC Unknown","https://www.monfrerefashion.com/products/brando-medium-indigo-1","RETURNING:63.00","United States of America","1: shopifyApp_5.2.5,2: #15145,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"-8970570455633128407",,"[{""product_id"":""8779329700090"",""product_name"":""Brando St Barth\u0027s"",""unit_price"":63.00,""quantity"":1,""sku_code"":""1008T45450_ST BARTHS_38"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:63.00","returning","1.07","0.00"
"2047858876","162254","218.24","26.19","2026-02-06 22:12:00","2","2026-03-02 17:00:00","6761562407162","Sale","DontPayFull.com","http://www.dontpayfull.com","Invalid claim - Transaction occurred too long ago","","2026-02-06 22:12:00","DPF20","n/a","No",,,,,"0.0.0.0","","PC Unknown","PC Unknown","","NEW:218.24","United States of America","1: shopifyApp_5.2.5,2: #15350,3: s2s,4: 24986320897","no",,,,,"0.00",,"-9154945674362003560",,"[{""product_id"":""8938623795450"",""product_name"":""Caine Valois"",""unit_price"":109.12,""quantity"":1,""sku_code"":""1044J85033_VALOIS_34"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938623860986"",""product_name"":""Caine Clichy"",""unit_price"":109.12,""quantity"":1,""sku_code"":""1044J85408_CLICHY_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:218.24","new","3.71","0.00"
"2064851405","632550","109.87","6.59","2026-03-04 10:34:00","1","2026-04-03 21:23:00","6806525870330","Sale","Refermate LLC","http://www.refermate.com",,"https://checkout.monfrerefashion.com/","2026-03-04 10:09:00","ADS15","25","No",,,,,"0.0.0.0","0xcbxozwebx4828985xba529f453a3f4ea8","PC Windows","PC Windows","https://refermate.com/","RETURNING:109.87","United States of America","1: shopifyApp_5.2.5,2: #15552,3: px,4: 24986320897","no","11297829",,,,"0.00",,"7335988063605971328",,"[{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":109.87,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:109.87","returning","1.87","0.00"
"2030484913","80338","310.00","15.50","2026-01-13 09:55:00","1","2026-02-10 12:59:00","6718927405306","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-01-06 11:08:00","","10007","No",,,,,"0.0.0.0","OID148092_DID160340_","iPhone","iPhone","https://www.monfrerefashion.com/products/brando-velvet-carbon","RETURNING:310.00","United States of America","1: shopifyApp_5.2.5,2: 6718927405306,3: px,4: 24986320897","yes","11072934",,,,"0.00",,"-1148330161477523037",,"[{""product_id"":""8938623303930"",""product_name"":""Brando Needle Cord Juniper"",""unit_price"":136.40,""quantity"":1,""sku_code"":""1008N85306_JUNIPER_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345869562"",""product_name"":""Brando Velvet Carbon"",""unit_price"":173.60,""quantity"":1,""sku_code"":""1008V105425_VELVET CARBO_36"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:310.00","returning","5.27","0.00"
"2100471150","78888","210.00","25.20","2026-04-24 12:56:00","0","","#15962","Sale","Skimlinks","http://www.skimlinks.com",,"","2026-04-24 12:51:00","","5","No",,,,,"0.0.0.0","giftful.com","iPhone","PC Unknown","","NEW:210.00","United States of America","1: US","no",,,,,"0.00",,"5897533824643205393",,"[{""product_id"":""5805989298340"",""product_name"":""Brando Ink"",""unit_price"":210.00,""quantity"":1,""sku_code"":""1008_INK_28"",""commission_group_code"":""DEFAULT"",""category"":""Slim""}]","","DEFAULT:210.00","new","3.57","0.00"
"2030548282","80338","177.00","8.85","2026-01-13 11:39:00","1","2026-02-10 12:59:00","6719097503994","Sale","intent.ly Overlays","https://intent.ly/",,"","2026-01-13 11:20:00","","19","No",,,,,"0.0.0.0","OID148094_DID160346_","Apple Mac","PC Unknown","https://www.monfrerefashion.com/products/brando-medium-indigo-1","RETURNING:177.00","United States of America","1: shopifyApp_5.2.5,2: #15144,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"-8970570455633128407",,"[{""product_id"":""8614626394362"",""product_name"":""Brando Parisian Luxe Teak"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1008P64251_TEAK_38"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329634554"",""product_name"":""Brando Coral"",""unit_price"":63.00,""quantity"":1,""sku_code"":""1008L45681_CORAL_38"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329831162"",""product_name"":""Lenny Wilshire"",""unit_price"":74.40,""quantity"":1,""sku_code"":""1047J45453_WILSHIRE_38"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:177.00","returning","3.01","0.00"
"2044874112","1137879","248.60","29.83","2026-02-02 15:28:00","1","2026-02-24 15:02:00","6753797177594","Sale","LinkPrefer","https://www.linkprefer.com/",,"","2026-02-01 11:29:00","","1679","No",,,,,"0.0.0.0","lp_m1tkx7stb3s2-0-niquewallace","iPhone","PC Unknown","https://www.linkprefer.com/","NEW:248.60","Ireland","1: shopifyApp_5.2.5,2: #15312,3: s2s,4: 24986320897","yes","11122576",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8049493377274"",""product_name"":""Brando Parisian Luxe Noir"",""unit_price"":79.20,""quantity"":1,""sku_code"":""1008P03001_NOIR_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8174146552058"",""product_name"":""Brando Naples"",""unit_price"":47.00,""quantity"":1,""sku_code"":""1008J34454_NAPLES_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8174146814202"",""product_name"":""Brando Parisian Luxe Mocha"",""unit_price"":59.40,""quantity"":1,""sku_code"":""1008P24231_MOCHA_30"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329700090"",""product_name"":""Brando St Barth\u0027s"",""unit_price"":63.00,""quantity"":1,""sku_code"":""1008T45450_ST BARTHS_31"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:248.60","new","4.23","0.00"
"2095718863","156708","125.40","15.05","2026-04-17 22:33:00","2","2026-05-11 15:11:00","#15910","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Retailer issue - Not met terms & conditions: minimum wager not met","","2026-04-17 22:28:00","","5","No",,,,,"0.0.0.0","ebs6310544445sbe","Apple Mac","PC Unknown","","RETURNING:125.40","United States of America","1: US","no",,,,,"0.00",,"-7453259409042812836",,"[{""product_id"":""9010346328314"",""product_name"":""Noah Butter Suede Noir"",""unit_price"":125.40,""quantity"":1,""sku_code"":""3012S105001_SUEDE NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""Skinny""}]","","DEFAULT:125.40","returning","2.13","0.00"
"2057551099","81392","47.00","5.64","2026-02-21 23:11:00","1","2026-03-17 12:49:00","6787727556858","Sale","RetailMeNot.com","http://www.retailmenot.com",,"","2026-02-21 23:05:00","","7","No",,,,,"0.0.0.0","03JH6sEmUqIUD1seOEZFmD5","iPhone","PC Unknown","https://www.retailmenot.com/view/monfrerefashion.com?outclicked=true&eventReferenceId=51847fb0-e15e-4aba-bb20-8211075356df","NEW:47.00","Ireland","1: shopifyApp_5.2.5,2: #15480,3: s2s,4: 24986320897","no","11246472",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8659432505594"",""product_name"":""Brando Florentine"",""unit_price"":47.00,""quantity"":1,""sku_code"":""1008J114420_FLORENTINE_31"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:47.00","new","0.80","0.00"
"2082421774","680477","301.28","36.15","2026-03-30 10:30:00","1","2026-04-29 19:15:00","#15741","Sale","Minty Recover","https://business.minty.com/",,"","2026-03-30 10:20:00","W15P8359ZSC","10","No",,,,,"0.0.0.0","","PC Windows","PC Unknown","https://monfrre.offer.safeopt.com/","NEW:301.28","United States of America","1: US","no","11352359",,,,"0.00",,"3907052930978181312",,"[{""product_id"":""8594891473146"",""product_name"":""Package Protetion  Valid in US."",""unit_price"":5.48,""quantity"":1,""sku_code"":""x-redo"",""commission_group_code"":""DEFAULT"",""category"":""return,package_protection""},{""product_id"":""9142650831098"",""product_name"":""Maverick Silk Steel Blue"",""unit_price"":295.80,""quantity"":1,""sku_code"":""912V_STEELBLUE_M"",""commission_group_code"":""DEFAULT"",""category"":""Bomber Jacket""}]","","DEFAULT:301.28","new","5.12","0.00"
"2042767773","1137879","49.60","2.98","2026-01-30 17:25:00","1","2026-02-24 15:00:00","6748735176954","Sale","LinkPrefer","https://www.linkprefer.com/",,"","2026-01-30 10:35:00","","410","No",,,,,"0.0.0.0","lp_m1rlegkf2ujp-0-niquewallace","iPhone","PC Unknown","https://www.linkprefer.com/","RETURNING:49.60","Ireland","1: shopifyApp_5.2.5,2: #15274,3: s2s,4: 24986320897","yes","11122576",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8779329798394"",""product_name"":""Caine Lincoln"",""unit_price"":49.60,""quantity"":1,""sku_code"":""1044J35453_LINCOLN_33"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:49.60","returning","0.84","0.00"
"2033569387","81392","151.87","18.22","2026-01-17 16:32:00","1","2026-02-16 22:04:00","6726595215610","Sale","RetailMeNot.com","http://www.retailmenot.com",,"","2026-01-17 16:31:00","RTMN15","1","No",,,,,"0.0.0.0","01OoyGBvURo7hwWBptjAvOJ","iPhone","PC Unknown","https://www.retailmenot.com/view/monfrerefashion.com","NEW:151.87","Ireland","1: shopifyApp_5.2.5,2: #15193,3: s2s,4: 24986320897","no","11122576",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":109.87,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_33"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329667322"",""product_name"":""Brando Jade"",""unit_price"":42.00,""quantity"":1,""sku_code"":""1008L55313_JADE_33"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:151.87","new","2.58","0.00"
"2032226737","627893","361.20","21.67","2026-01-15 16:57:00","1","2026-02-10 13:01:00","6723039822074","Sale","Coupert Limited","https://www.coupert.com/",,"","2026-01-15 16:55:00","","2","No",,,,,"0.0.0.0","44e7fa00a3b98144a388b55a1c010cb5","iPhone","PC Unknown","","RETURNING:361.20","Ireland","1: shopifyApp_5.2.5,2: #15170,3: s2s,4: 24986320897","no","11072934",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""9010346557690"",""product_name"":""Eastwood Butter Suede Navy"",""unit_price"":187.60,""quantity"":1,""sku_code"":""801S125411_NAVY_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346688762"",""product_name"":""Cooper Butter Suede Noir"",""unit_price"":173.60,""quantity"":1,""sku_code"":""810S105001_SUEDE NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:361.20","returning","6.14","0.00"
"2097199365","632550","182.40","21.89","2026-04-20 03:41:00","0","","6894400045306","Sale","Refermate LLC","http://www.refermate.com",,"https://monfrerefashion.com/","2026-04-19 19:50:00","","472","No",,,,,"0.0.0.0","0xcbxozwx4828985xb42bd4dfd93e415e","iPhone","iPhone","https://refermate.com/","NEW:182.40","United States of America","1: shopifyApp_5.4.1,3: px,2: #15921,4: web","no",,,,,"0.00",,"3749043988551027341",,"[{""product_id"":""8938624155898"",""product_name"":""Tactical Needle Cord Noir"",""unit_price"":91.20,""quantity"":2,""sku_code"":""3618N75001_NOIR_33"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:182.40","new","3.10","0.00"
"2050598826","680477","107.10","12.85","2026-02-10 22:59:00","1","2026-03-09 12:37:00","6768704815354","Sale","Minty Recover","https://business.minty.com/",,"https://checkout.monfrerefashion.com/","2026-02-10 02:54:00","ADS15","1205","No",,,,,"0.0.0.0","","iPad","iPad","https://monfrre.offer.safeopt.com/","NEW:107.10","United States of America","1: shopifyApp_5.2.5,2: #15376,3: px,4: 24986320897","no","11186614",,,,"0.00",,"-2129303074331395632",,"[{""product_id"":""8707407118586"",""product_name"":""Deniro Mineral Green"",""unit_price"":35.70,""quantity"":1,""sku_code"":""1017T15339_MINERAL GREE_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329634554"",""product_name"":""Brando Coral"",""unit_price"":35.70,""quantity"":1,""sku_code"":""1008L45681_CORAL_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329700090"",""product_name"":""Brando St Barth\u0027s"",""unit_price"":35.70,""quantity"":1,""sku_code"":""1008T45450_ST BARTHS_40"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:107.10","new","1.82","0.00"
"2046213466","80338","344.00","17.20","2026-02-04 13:23:00","1","2026-02-24 15:03:00","6757192073466","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-02-04 13:19:00","","4","No",,,,,"0.0.0.0","OID148090_DID160342_","PC Windows","PC Windows","https://www.monfrerefashion.com/products/brando-indigo-1","RETURNING:344.00","United States of America","1: shopifyApp_5.2.5,2: #15334,3: px,4: 24986320897","yes","11122576",,,,"0.00",,"871470885715924141",,"[{""product_id"":""4387912319040"",""product_name"":""Brando Noir"",""unit_price"":168.00,""quantity"":1,""sku_code"":""1008_NOIR_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""7715491447034"",""product_name"":""Brando Indigo"",""unit_price"":176.00,""quantity"":1,""sku_code"":""1008J72401_INDIGO_36"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:344.00","returning","5.85","0.00"
"2047786420","80338","172.00","8.60","2026-02-06 18:39:00","1","2026-03-02 17:00:00","6761324151034","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-02-06 16:01:00","","158","No",,,,,"0.0.0.0","OID148095_DID160340_","iPhone","iPhone","https://www.monfrerefashion.com/collections/all-products","RETURNING:172.00","United States of America","1: shopifyApp_5.2.5,2: #15348,3: px,4: 24986320897","yes","11186614",,,,"0.00",,"-3286501554584742847",,"[{""product_id"":""7715493871866"",""product_name"":""Dann Blanc"",""unit_price"":88.00,""quantity"":1,""sku_code"":""306T72100_BLANC_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346361082"",""product_name"":""Dann Long Vintage Blanc"",""unit_price"":84.00,""quantity"":1,""sku_code"":""309T105102_VIN BLANC_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:172.00","returning","2.92","0.00"
"2025060909","796279","49.60","5.95","2026-01-05 22:56:00","1","2026-02-02 13:08:00","#15062","Sale","SimplyCodes","https://simplycodes.com/",,"https://checkout.monfrerefashion.com/","2026-01-05 22:52:00","","4","No",,,,,"0.0.0.0","dio-0FRZ4JU76i","Android Mobile","Android Mobile","https://simplycodes.com/store/monfrerefashion.com","NEW:49.60","United States of America","1: shopifyApp_5.2.5,2: 6704080945402,3: px,4: 24986320897","yes","11072934",,,,"0.00",,"1436202916319730847",,"[{""product_id"":""8779329798394"",""product_name"":""Caine Lincoln"",""unit_price"":49.60,""quantity"":1,""sku_code"":""1044J35453_LINCOLN_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:49.60","new","0.84","0.00"
"2027243866","632550","63.00","7.56","2026-01-08 21:09:00","1","2026-02-02 13:08:00","#15100","Sale","Refermate LLC","http://www.refermate.com",,"","2026-01-08 20:59:00","","10","No",,,,,"0.0.0.0","0xcbxozwebx4826204xutm23201580365xcd260108x195ba5f2909db3ab","iPhone","PC Unknown","https://refermate.com/stores/monfrere-promo-codes?utm_campaign=23201580365&adgroup=186449839854&creative=781476824159&keyword=monfrere%20coupon&device=m&network=g&adposition=&matchtype=e&location=9032144&gad_source=1&gad_campaignid=23201580365&gbraid=0AAA","NEW:63.00","United States of America","1: US","yes","11072934",,,,"0.00",,"5207005544943500474",,"[{""product_id"":""8707407118586"",""product_name"":""Deniro Mineral Green"",""unit_price"":63.00,""quantity"":1,""sku_code"":""1017T15339_MINERAL GREE_31"",""commission_group_code"":""DEFAULT"",""category"":""Slim Straight""}]","","DEFAULT:63.00","new","1.07","0.00"
"2076298362","81392","268.00","32.16","2026-03-21 15:20:00","1","2026-04-06 13:45:00","6838706405626","Sale","RetailMeNot.com","http://www.retailmenot.com",,"","2026-03-21 15:19:00","","0","No",,,,,"0.0.0.0","010PGMldDRgzeoRqogUw5bb","iPhone","PC Unknown","https://www.retailmenot.com/view/monfrerefashion.com","NEW:268.00","United States of America","1: shopifyApp_5.2.5,2: #15665,3: s2s,4: 24986320897","no","11297829",,,,"0.00",,"-3502091073297534868",,"[{""product_id"":""9010346393850"",""product_name"":""Jalen Vintage Leopard"",""unit_price"":268.00,""quantity"":1,""sku_code"":""348K105504_VIN LEOPARD_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:268.00","new","4.56","0.00"
