Day,"Campaign name","Ad set name","Ad name","Page name",Ads,Gender,Age,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,18-24,archived,ad,115,115,1,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.64,0.21333333,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,female,35-44,archived,ad,3,3,1,"7-day click or 1-day view",,,0.03,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,unknown,18-24,archived,ad,27,28,1.03703704,"7-day click or 1-day view","Post engagements",4,0.36,0.09,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,18-24,archived,ad,502,541,1.07768924,"7-day click or 1-day view",actions:omni_landing_page_view,15,2.81,0.18733333,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,25-34,archived,ad,352,367,1.04261364,"7-day click or 1-day view",actions:omni_landing_page_view,20,1.92,0.096,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,female,35-44,archived,ad,1,1,1,"7-day click or 1-day view","Post engagements",1,0.02,0.02,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,45-54,archived,ad,39,39,1,"7-day click or 1-day view",,,0.28,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,unknown,18-24,archived,ad,1,1,1,"7-day click or 1-day view",,,0.02,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,male,18-24,archived,ad,90,90,1,"7-day click or 1-day view","Post engagements",18,1.06,0.05888889,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,male,35-44,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",1,0.05,0.05,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,unknown,25-34,archived,ad,5,5,1,"7-day click or 1-day view","Post engagements",1,0.06,0.06,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,female,18-24,archived,ad,2,2,1,"7-day click or 1-day view","Post engagements",1,0.05,0.05,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,female,25-34,archived,ad,2,3,1.5,"7-day click or 1-day view",,,0.01,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,male,25-34,archived,ad,6,6,1,"7-day click or 1-day view",,,0.08,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,male,18-24,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,male,35-44,archived,ad,12,13,1.08333333,"7-day click or 1-day view","Post engagements",2,0.18,0.09,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,55-64,archived,ad,20,20,1,"7-day click or 1-day view",,,0.12,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,male,18-24,archived,ad,41,42,1.02439024,"7-day click or 1-day view","Post engagements",7,0.51,0.07285714,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,female,18-24,archived,ad,32,33,1.03125,"7-day click or 1-day view","Post engagements",7,0.47,0.06714286,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,unknown,18-24,archived,ad,22,23,1.04545455,"7-day click or 1-day view","Post engagements",2,0.24,0.12,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,female,25-34,archived,ad,49,51,1.04081633,"7-day click or 1-day view","Post engagements",15,0.63,0.042,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,male,25-34,archived,ad,164,168,1.02439024,"7-day click or 1-day view","Post engagements",29,2.39,0.08241379,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,unknown,25-34,archived,ad,42,43,1.02380952,"7-day click or 1-day view","Post engagements",13,0.49,0.03769231,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",12.23.2024,MONFRÈRE,12.23.2024,unknown,35-44,archived,ad,5,5,1,"7-day click or 1-day view",,,0.07,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,65+,archived,ad,18,18,1,"7-day click or 1-day view",,,0.12,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,female,18-24,archived,ad,32,32,1,"7-day click or 1-day view","Post engagements",5,0.41,0.082,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,18-24,archived,ad,3,4,1.33333333,"7-day click or 1-day view",,,0.14,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,male,25-34,archived,ad,249,251,1.00803213,"7-day click or 1-day view","Post engagements",50,3.18,0.0636,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,55-64,archived,ad,331,371,1.12084592,"7-day click or 1-day view",actions:omni_landing_page_view,16,2.58,0.16125,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,18-24,archived,ad,5,5,1,"7-day click or 1-day view",,,0.06,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,65+,archived,ad,7,7,1,"7-day click or 1-day view",,,0.03,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,65+,archived,ad,12,12,1,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.17,0.085,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,35-44,archived,ad,3,4,1.33333333,"7-day click or 1-day view",,,0.04,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,55-64,archived,ad,23,23,1,"7-day click or 1-day view",,,0.21,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,45-54,archived,ad,247,268,1.08502024,"7-day click or 1-day view",actions:omni_landing_page_view,7,1.79,0.25571429,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,65+,archived,ad,207,215,1.03864734,"7-day click or 1-day view",actions:omni_landing_page_view,12,1.81,0.15083333,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,35-44,archived,ad,209,220,1.05263158,"7-day click or 1-day view",actions:omni_landing_page_view,3,1.18,0.39333333,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,35-44,archived,ad,41,42,1.02439024,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.23,0.07666667,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,35-44,archived,ad,25,25,1,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.19,0.095,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,25-34,archived,ad,74,82,1.10810811,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.48,0.12,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,45-54,archived,ad,29,30,1.03448276,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.22,0.07333333,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,55-64,archived,ad,4,5,1.25,"7-day click or 1-day view",,,0.04,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,unknown,25-34,archived,ad,61,62,1.01639344,"7-day click or 1-day view","Post engagements",9,0.73,0.08111111,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,unknown,25-34,archived,ad,14,14,1,"7-day click or 1-day view",,,0.1,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,45-54,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,55-64,archived,ad,12,12,1,"7-day click or 1-day view",,,0.1,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,25-34,archived,ad,2,2,1,"7-day click or 1-day view",,,0.04,,2024-09-05,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,45-54,archived,ad,31,31,1,"7-day click or 1-day view",,,0.21,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,55-64,archived,ad,84,88,1.04761905,"7-day click or 1-day view",actions:omni_landing_page_view,9,0.51,0.05666667,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,65+,archived,ad,20,22,1.1,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.16,0.08,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,female,25-34,archived,ad,43,43,1,"7-day click or 1-day view","Post engagements",9,0.48,0.05333333,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,55-64,archived,ad,5,5,1,"7-day click or 1-day view",,,0.01,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,65+,archived,ad,7,8,1.14285714,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.08,0.04,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,45-54,archived,ad,4,4,1,"7-day click or 1-day view",,,0.03,,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,18-24,archived,ad,194,205,1.05670103,"7-day click or 1-day view",actions:omni_landing_page_view,7,0.98,0.14,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,25-34,archived,ad,124,126,1.01612903,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.67,0.67,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,male,35-44,archived,ad,10,10,1,"7-day click or 1-day view",,,0.12,,2023-03-20,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,65+,archived,ad,71,76,1.07042254,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.63,0.315,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,35-44,archived,ad,412,434,1.05339806,"7-day click or 1-day view",actions:omni_landing_page_view,15,2.62,0.17466667,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,45-54,archived,ad,147,154,1.04761905,"7-day click or 1-day view",actions:omni_landing_page_view,8,0.84,0.105,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,18-24,archived,ad,868,952,1.09677419,"7-day click or 1-day view",actions:omni_landing_page_view,29,4.66,0.16068966,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,18-24,archived,ad,800,852,1.065,"7-day click or 1-day view",actions:omni_landing_page_view,30,3.85,0.12833333,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,25-34,archived,ad,1124,1202,1.06939502,"7-day click or 1-day view",actions:omni_landing_page_view,53,6.24,0.11773585,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,25-34,archived,ad,552,589,1.06702899,"7-day click or 1-day view",actions:omni_landing_page_view,16,3,0.1875,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-23,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,35-44,archived,ad,133,137,1.03007519,"7-day click or 1-day view",actions:omni_landing_page_view,9,0.73,0.08111111,2024-08-19,Ongoing,2024-12-23,2024-12-23
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,25-34,archived,ad,1198,1307,1.09098497,"7-day click or 1-day view",actions:omni_landing_page_view,49,7.05,0.14387755,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,18-24,archived,ad,238,257,1.07983193,"7-day click or 1-day view",actions:omni_landing_page_view,7,1.3,0.18571429,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,18-24,archived,ad,410,443,1.0804878,"7-day click or 1-day view",actions:omni_landing_page_view,19,2.26,0.11894737,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,35-44,archived,ad,899,983,1.09343715,"7-day click or 1-day view",actions:omni_landing_page_view,43,5.41,0.12581395,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,45-54,archived,ad,567,627,1.10582011,"7-day click or 1-day view",actions:omni_landing_page_view,16,3.67,0.229375,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,65+,archived,ad,13,14,1.07692308,"7-day click or 1-day view",,,0.1,,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,unknown,25-34,archived,ad,87,91,1.04597701,"7-day click or 1-day view","Post engagements",14,0.98,0.07,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,35-44,archived,ad,56,64,1.14285714,"7-day click or 1-day view",,,0.43,,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,65+,archived,ad,29,31,1.06896552,"7-day click or 1-day view",,,0.21,,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,female,18-24,archived,ad,49,50,1.02040816,"7-day click or 1-day view","Post engagements",11,0.69,0.06272727,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,male,25-34,archived,ad,435,444,1.02068966,"7-day click or 1-day view","Post engagements",73,5.33,0.0730137,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,male,18-24,archived,ad,139,141,1.01438849,"7-day click or 1-day view","Post engagements",25,1.75,0.07,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,female,25-34,archived,ad,82,86,1.04878049,"7-day click or 1-day view","Post engagements",14,1.03,0.07357143,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,35-44,archived,ad,94,105,1.11702128,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.59,0.295,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,male,35-44,archived,ad,25,25,1,"7-day click or 1-day view","Post engagements",4,0.36,0.09,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,25-34,archived,ad,248,278,1.12096774,"7-day click or 1-day view",actions:omni_landing_page_view,19,1.62,0.08526316,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,female,35-44,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,18-24,archived,ad,77,78,1.01298701,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.43,0.215,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,unknown,25-34,archived,ad,1,1,1,"7-day click or 1-day view",,,0.04,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,unknown,35-44,archived,ad,6,6,1,"7-day click or 1-day view","Post engagements",1,0.06,0.06,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,unknown,35-44,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,female,25-34,archived,ad,7,7,1,"7-day click or 1-day view",,,0.09,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,male,25-34,archived,ad,10,10,1,"7-day click or 1-day view",,,0.14,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,unknown,18-24,archived,ad,4,4,1,"7-day click or 1-day view",,,0.02,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,male,18-24,archived,ad,3,3,1,"7-day click or 1-day view",,,0,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",12.19.2024,MONFRÈRE,12.19.2024,female,18-24,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,55-64,archived,ad,11,11,1,"7-day click or 1-day view",,,0.08,,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,45-54,archived,ad,22,24,1.09090909,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.14,0.14,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,55-64,archived,ad,29,34,1.17241379,"7-day click or 1-day view",,,0.24,,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,55-64,archived,ad,327,377,1.1529052,"7-day click or 1-day view",actions:omni_landing_page_view,20,2.29,0.1145,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,45-54,archived,ad,41,43,1.04878049,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.34,0.17,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,25-34,archived,ad,130,139,1.06923077,"7-day click or 1-day view",actions:omni_landing_page_view,10,0.94,0.094,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,65+,archived,ad,285,304,1.06666667,"7-day click or 1-day view",actions:omni_landing_page_view,18,2.25,0.125,2024-08-19,Ongoing,2024-12-22,2024-12-22
2024-12-22,"CONTENT BOOSTING","Boosted Post Followers",10.02.2024,MONFRÈRE,10.02.2024,unknown,18-24,archived,ad,55,55,1,"7-day click or 1-day view","Post engagements",10,0.61,0.061,2023-03-20,Ongoing,2024-12-22,2024-12-22
2024-12-22,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,25-34,archived,ad,69,74,1.07246377,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.46,0.15333333,2024-09-05,Ongoing,2024-12-22,2024-12-22
